timestamp_ms,cpu_percent,memory_mb
1759456800000,2.66,11.69
1759456860000,1.08,11.69
1759456920000,1.01,11.69
1759456980000,1.16,11.69
1759457040000,1.05,11.69
1759457100000,0.87,11.69
1759457160000,0.84,11.69
1759457220000,0.84,11.69
1759457280000,0.94,11.69
1759457340000,2.18,11.69
1759457400000,2.02,11.69
1759457460000,1.98,11.69
1759457520000,0.95,11.69
1759457580000,0.91,11.69
1759457640000,1.06,11.69
1759457700000,1.61,11.69
1759457760000,0.85,11.69
1759457820000,1.03,11.69
1759457880000,1.00,11.69
1759457940000,1.01,11.69
1759458000000,0.73,11.69
1759458060000,0.73,11.69
1759458120000,0.90,11.69
1759458180000,0.82,11.69
1759458240000,0.83,11.69
1759458300000,0.67,11.69
1759458360000,0.48,11.69
1759458420000,0.55,11.69
1759458480000,0.50,11.69
1759458540000,0.51,11.69
1759458600000,0.72,11.69
1759458660000,0.76,11.69
1759458720000,0.72,11.69
1759458780000,0.61,11.69
1759458840000,0.73,11.69
1759458900000,1.76,11.69
1759458960000,0.99,11.69
1759459020000,0.96,11.69
1759459080000,3.29,11.69
1759459140000,1.58,11.69
1759459200000,0.94,11.69
1759459260000,0.79,11.69
1759459320000,0.99,11.69
1759459380000,0.56,11.69
1759459440000,0.78,11.69
1759459500000,1.08,11.69
1759459560000,0.86,11.69
1759459620000,0.65,11.69
1759459680000,0.91,11.69
1759459740000,0.72,11.69
1759459800000,0.71,11.69
1759459860000,0.62,11.69
1759459920000,0.64,11.69
1759459980000,0.85,11.69
1759460040000,0.66,11.69
1759460100000,1.38,11.69
1759460160000,1.83,11.69
1759460220000,0.83,11.69
1759460280000,0.62,11.69
1759460340000,0.60,11.69
1759460400000,1.66,11.69
1759460460000,0.87,11.69
1759460520000,0.81,11.69
1759460580000,5.06,11.69
1759460640000,3.54,11.69
1759460700000,2.02,11.69
1759460760000,2.22,11.69
1759460820000,5.31,11.69
1759460880000,2.73,11.69
1759460940000,1.33,11.69
1759461000000,1.37,11.69
1759461060000,1.60,11.69
1759461120000,1.00,11.69
1759461180000,0.80,11.69
1759461240000,1.11,11.69
1759461300000,1.63,11.69
1759461360000,1.45,11.69
1759461420000,1.45,11.69
1759461480000,0.79,11.69
1759461540000,0.66,11.69
1759461600000,1.38,11.69
1759461660000,1.49,11.69
1759461720000,1.12,11.69
1759461780000,0.91,11.69
1759461840000,0.71,11.69
1759461900000,0.85,11.69
1759461960000,0.84,11.69
1759462020000,1.40,11.69
1759462080000,0.86,11.69
1759462140000,0.91,11.69
1759462200000,0.92,11.69
1759462260000,0.65,11.69
1759462320000,0.87,11.69
1759462380000,0.85,11.69
1759462440000,0.75,11.69
1759462500000,1.33,11.69
1759462560000,0.76,11.69
1759462620000,0.65,11.69
1759462680000,0.95,11.69
1759462740000,0.78,11.69
1759462800000,0.99,11.69
1759462860000,0.66,11.69
1759462920000,0.73,11.69
1759462980000,0.68,11.69
1759463040000,0.66,11.69
1759463100000,0.52,11.69
1759463160000,0.67,11.69
1759463220000,0.77,11.69
1759463280000,0.81,11.69
1759463340000,0.70,11.69
1759463400000,0.89,11.69
1759463460000,0.71,11.69
1759463520000,0.67,11.69
1759463580000,0.70,11.69
1759463640000,0.94,11.69
1759463700000,3.61,11.69
1759463760000,2.35,11.69
1759463820000,0.90,11.69
1759463880000,0.71,11.69
1759463940000,0.59,11.69
1759464000000,1.72,11.69
1759464060000,0.74,11.69
1759464120000,0.81,11.69
1759464180000,0.60,11.69
1759464240000,0.76,11.69
1759464300000,0.66,11.69
1759464360000,0.94,11.69
1759464420000,0.96,11.69
1759464480000,0.71,11.69
1759464540000,0.68,11.69
1759464600000,0.79,11.69
1759464660000,0.71,11.69
1759464720000,0.61,11.69
1759464780000,0.58,11.69
1759464840000,0.52,11.69
1759464900000,0.53,11.69
1759464960000,0.66,11.69
1759465020000,0.65,11.69
1759465080000,0.58,11.69
1759465140000,0.50,11.69
1759465200000,0.85,11.69
1759465260000,0.57,11.69
1759465320000,0.66,11.69
1759465380000,0.85,11.69
1759465440000,1.13,11.69
1759465500000,0.70,11.69
1759465560000,0.88,11.69
1759465620000,0.87,11.69
1759465680000,0.91,11.69
1759465740000,0.57,11.69
1759465800000,1.01,11.69
1759465860000,0.98,11.69
1759465920000,0.75,11.69
1759465980000,0.94,11.69
1759466040000,0.83,11.69
1759466100000,0.73,11.69
1759466160000,0.56,11.69
1759466220000,0.60,11.69
1759466280000,0.83,11.69
1759466340000,1.15,11.69
1759466400000,0.54,11.69
1759466460000,1.98,11.69
1759466520000,0.77,11.69
1759466580000,1.22,11.69
1759466640000,0.56,11.69
1759466700000,0.81,11.69
1759466760000,0.71,11.69
1759466820000,0.64,11.69
1759466880000,0.92,11.69
1759466940000,0.90,11.69
1759467000000,0.55,11.69
1759467060000,0.59,11.69
1759467120000,0.46,11.69
1759467180000,0.40,11.69
1759467240000,0.45,11.69
1759467300000,0.52,11.69
1759467360000,0.65,11.69
1759467420000,0.44,11.69
1759467480000,0.42,11.69
1759467540000,0.40,11.69
1759467600000,1.66,11.69
1759467660000,0.77,11.69
1759467720000,0.62,11.69
1759467780000,0.58,11.69
1759467840000,0.94,11.69
1759467900000,0.92,11.69
1759467960000,0.65,11.69
1759468020000,0.74,11.69
1759468080000,0.72,11.69
1759468140000,0.85,11.69
1759468200000,1.40,11.69
1759468260000,0.66,11.69
1759468320000,0.60,11.69
1759468380000,1.26,11.69
1759468440000,1.07,11.69
1759468500000,1.04,11.69
1759468560000,0.79,11.69
1759468620000,1.18,11.69
1759468680000,0.99,11.69
1759468740000,1.10,11.69
1759468800000,0.60,11.69
1759468860000,1.01,11.69
1759468920000,0.94,11.69
1759468980000,0.70,11.69
1759469040000,0.96,11.69
1759469100000,0.96,11.69
1759469160000,0.94,11.69
1759469220000,0.84,11.69
1759469280000,0.92,11.69
1759469340000,0.89,11.69
1759469400000,1.01,11.69
1759469460000,0.72,11.69
1759469520000,0.91,11.69
1759469580000,0.72,11.69
1759469640000,0.65,11.69
1759469700000,0.66,11.69
1759469760000,0.75,11.69
1759469820000,0.89,11.69
1759469880000,0.91,11.69
1759469940000,1.10,11.69
1759470000000,0.68,11.69
1759470060000,1.21,11.69
1759470120000,1.89,11.69
1759470180000,0.86,11.69
1759470240000,0.78,11.69
1759470300000,1.08,11.69
1759470360000,1.03,11.69
1759470420000,1.89,11.69
1759470480000,1.04,11.69
1759470540000,1.08,11.69
1759470600000,1.82,11.69
1759470660000,1.53,11.69
1759470720000,1.78,11.69
1759470780000,1.33,11.69
1759470840000,0.98,11.69
1759470900000,0.81,11.69
1759470960000,1.55,11.69
1759471020000,1.28,11.69
1759471080000,1.16,11.69
1759471140000,1.14,11.69
1759471200000,1.70,11.69
1759471260000,1.25,11.69
1759471320000,1.65,11.69
1759471380000,1.47,11.69
1759471440000,1.07,11.69
1759471500000,1.27,11.69
1759471560000,1.57,11.69
1759471620000,1.64,11.69
1759471680000,1.22,11.69
1759471740000,2.13,11.69
1759471800000,1.28,11.69
1759471860000,0.78,11.69
1759471920000,1.14,11.69
1759471980000,1.09,11.69
1759472040000,0.77,11.69
1759472100000,0.70,11.69
1759472160000,0.61,11.69
1759472220000,0.80,11.69
1759472280000,1.09,11.69
1759472340000,0.65,11.69
1759472400000,1.06,11.69
1759472460000,0.53,11.69
1759472520000,0.75,11.69
1759472580000,0.86,11.69
1759472640000,0.54,11.69
1759472700000,0.57,11.69
1759472760000,0.53,11.69
1759472820000,0.46,11.69
1759472880000,0.49,11.69
1759472940000,0.68,11.69
1759473000000,0.57,11.69
1759473060000,0.62,11.69
1759473120000,0.86,11.69
1759473180000,0.85,11.69
1759473240000,0.53,11.69
1759473300000,0.87,11.69
1759473360000,0.61,11.69
1759473420000,0.70,11.69
1759473480000,0.65,11.69
1759473540000,0.72,11.69
1759473600000,0.43,11.69
1759473660000,0.53,11.69
1759473720000,0.49,11.69
1759473780000,0.60,11.69
1759473840000,0.66,11.69
1759473900000,1.01,11.69
1759473960000,1.45,11.69
1759474020000,0.91,11.69
1759474080000,2.02,11.69
1759474140000,1.17,11.69
1759474200000,3.10,11.69
1759474260000,4.52,11.69
1759474320000,4.51,11.69
1759474380000,1.75,11.69
1759474440000,1.17,11.69
1759474500000,1.17,11.69
1759474560000,1.05,11.69
1759474620000,0.98,11.69
1759474680000,0.71,11.69
1759474740000,1.48,11.69
1759474800000,2.39,11.69
1759474860000,1.26,11.69
1759474920000,1.40,11.69
1759474980000,1.91,11.69
1759475040000,1.48,11.69
1759475100000,1.56,11.69
1759475160000,1.65,11.69
1759475220000,1.48,11.69
1759475280000,1.12,11.69
1759475340000,1.70,11.69
1759475400000,1.63,11.69
1759475460000,1.66,11.69
1759475520000,1.75,11.69
1759475580000,1.37,11.69
1759475640000,1.30,11.69
1759475700000,1.44,11.69
1759475760000,1.51,11.69
1759475820000,1.79,11.69
1759475880000,1.38,11.69
1759475940000,1.13,11.69
1759476000000,1.62,11.69
1759476060000,2.18,11.69
1759476120000,1.81,11.69
1759476180000,1.55,11.69
1759476240000,1.15,11.69
1759476300000,2.06,11.69
1759476360000,2.19,11.69
1759476420000,1.48,11.69
1759476480000,1.32,11.69
1759476540000,1.87,11.69
1759476600000,1.67,11.69
1759476660000,2.09,11.69
1759476720000,2.12,11.69
1759476780000,1.83,11.69
1759476840000,1.80,11.69
1759476900000,1.76,11.69
1759476960000,2.09,11.69
1759477020000,1.38,11.69
1759477080000,2.10,11.69
1759477140000,2.16,11.69
1759477200000,2.22,11.69
1759477260000,1.94,11.69
1759477320000,1.85,11.69
1759477380000,3.19,11.69
1759477440000,2.71,11.69
1759477500000,3.06,11.69
1759477560000,1.56,11.69
1759477620000,1.49,11.69
1759477680000,1.63,11.69
1759477740000,2.26,11.69
1759477800000,1.59,11.69
1759477860000,1.07,11.69
1759477920000,1.32,11.69
1759477980000,1.13,11.69
1759478040000,1.25,11.69
1759478100000,1.49,11.69
1759478160000,1.56,11.69
1759478220000,1.21,11.69
1759478280000,1.24,11.69
1759478340000,1.29,11.69
1759478400000,1.95,11.69
1759478460000,1.11,11.69
1759478520000,0.97,11.69
1759478580000,1.08,11.69
1759478640000,1.15,11.69
1759478700000,1.08,11.69
1759478760000,1.68,11.69
1759478820000,2.25,11.69
1759478880000,1.29,11.69
1759478940000,1.47,11.69
1759479000000,2.04,11.69
1759479060000,1.92,11.69
1759479120000,1.60,11.69
1759479180000,0.81,11.69
1759479240000,1.48,11.69
1759479300000,1.59,11.69
1759479360000,2.72,11.69
1759479420000,3.33,11.69
1759479480000,1.74,11.69
1759479540000,1.67,11.69
1759479600000,2.18,11.69
1759479660000,2.30,11.69
1759479720000,1.61,11.69
1759479780000,1.62,11.69
1759479840000,1.11,11.69
1759479900000,1.40,11.69
1759479960000,0.80,11.69
1759480020000,0.81,11.69
1759480080000,0.73,11.69
1759480140000,0.71,11.69
1759480200000,0.93,11.69
1759480260000,1.60,11.69
1759480320000,1.03,11.69
1759480380000,0.87,11.69
1759480440000,1.17,11.69
1759480500000,1.19,11.69
1759480560000,1.03,11.69
1759480620000,0.79,11.69
1759480680000,1.38,11.69
1759480740000,1.09,11.69
1759480800000,1.26,11.69
1759480860000,1.92,11.69
1759480920000,2.05,11.69
1759480980000,1.68,11.69
1759481040000,1.69,11.69
1759481100000,1.29,11.69
1759481160000,1.77,11.69
1759481220000,1.29,11.69
1759481280000,0.87,11.69
1759481340000,0.86,11.69
1759481400000,0.76,11.69
1759481460000,0.99,11.69
1759481520000,0.79,11.69
1759481580000,0.81,11.69
1759481640000,1.08,11.69
1759481700000,0.53,11.69
1759481760000,0.90,11.69
1759481820000,0.84,11.69
1759481880000,1.37,11.69
1759481940000,1.16,11.69
1759482000000,1.59,11.69
1759482060000,1.52,11.69
1759482120000,1.25,11.69
1759482180000,0.88,11.69
1759482240000,0.81,11.69
1759482300000,0.73,11.69
1759482360000,1.11,11.69
1759482420000,1.05,11.69
1759482480000,0.75,11.69
1759482540000,0.52,11.69
1759482600000,0.74,11.69
1759482660000,0.87,11.69
1759482720000,0.67,11.69
1759482780000,0.99,11.69
1759482840000,0.85,11.69
1759482900000,1.18,11.69
1759482960000,0.93,11.69
1759483020000,0.74,11.69
1759483080000,0.84,11.69
1759483140000,0.87,11.69
1759483200000,0.74,11.69
1759483260000,0.82,11.69
1759483320000,1.45,11.69
1759483380000,1.53,11.69
1759483440000,2.62,11.69
1759483500000,1.06,11.69
1759483560000,0.83,11.69
1759483620000,1.21,11.69
1759483680000,1.64,11.69
1759483740000,1.59,11.69
1759483800000,1.17,11.69
1759483860000,0.90,11.69
1759483920000,1.14,11.69
1759483980000,0.63,11.69
1759484040000,0.89,11.69
1759484100000,0.94,11.69
1759484160000,0.60,11.69
1759484220000,0.93,11.69
1759484280000,0.59,11.69
1759484340000,0.69,11.69
1759484400000,0.63,11.69
1759484460000,1.06,11.69
1759484520000,0.64,11.69
1759484580000,0.58,11.69
1759484640000,0.39,11.69
1759484700000,0.55,11.69
1759484760000,0.70,11.69
1759484820000,0.78,11.69
1759484880000,0.65,11.69
1759484940000,0.79,11.69
1759485000000,0.65,11.69
1759485060000,0.48,11.69
1759485120000,0.98,11.69
1759485180000,0.68,11.69
1759485240000,0.70,11.69
1759485300000,0.46,11.69
1759485360000,0.51,11.69
1759485420000,0.51,11.69
1759485480000,0.48,11.69
1759485540000,0.36,11.69
1759485600000,1.28,11.69
1759485660000,0.80,11.69
1759485720000,1.28,11.69
1759485780000,0.68,11.69
1759485840000,0.68,11.69
1759485900000,0.50,11.69
1759485960000,0.98,11.69
1759486020000,0.93,11.69
1759486080000,0.60,11.69
1759486140000,1.08,11.69
1759486200000,0.88,11.69
1759486260000,0.71,11.69
1759486320000,0.96,11.69
1759486380000,0.61,11.69
1759486440000,0.95,11.69
1759486500000,1.39,11.69
1759486560000,0.85,11.69
1759486620000,0.61,11.69
1759486680000,1.43,11.69
1759486740000,1.59,11.69
1759486800000,1.22,11.69
1759486860000,1.45,11.69
1759486920000,1.34,11.69
1759486980000,0.47,11.69
1759487040000,0.75,11.69
1759487100000,0.99,11.69
1759487160000,0.88,11.69
1759487220000,1.77,11.69
1759487280000,1.06,11.69
1759487340000,0.55,11.69
1759487400000,0.61,11.69
1759487460000,0.78,11.69
1759487520000,0.51,11.69
1759487580000,0.61,11.69
1759487640000,0.79,11.69
1759487700000,0.89,11.69
1759487760000,0.69,11.69
1759487820000,0.58,11.69
1759487880000,0.92,11.69
1759487940000,0.77,11.69
1759488000000,1.88,11.69
1759488060000,1.69,11.69
1759488120000,1.48,11.69
1759488180000,0.70,11.69
1759488240000,0.63,11.69
1759488300000,0.56,11.69
1759488360000,0.88,11.69
1759488420000,0.76,11.69
1759488480000,1.13,11.69
1759488540000,0.50,11.69
1759488600000,0.73,11.69
1759488660000,0.49,11.69
1759488720000,0.68,11.69
1759488780000,0.73,11.69
1759488840000,0.66,11.69
1759488900000,0.90,11.69
1759488960000,0.71,11.69
1759489020000,0.47,11.69
1759489080000,0.65,11.69
1759489140000,0.50,11.69
1759489200000,1.33,11.69
1759489260000,0.54,11.69
1759489320000,0.52,11.69
1759489380000,0.74,11.69
1759489440000,0.45,11.69
1759489500000,0.91,11.69
1759489560000,0.54,11.69
1759489620000,1.28,11.69
1759489680000,0.75,11.69
1759489740000,0.62,11.69
1759489800000,1.42,11.69
1759489860000,1.24,11.69
1759489920000,1.23,11.69
1759489980000,1.07,11.69
1759490040000,1.01,11.69
1759490100000,0.74,11.69
1759490160000,0.68,11.69
1759490220000,1.28,11.69
1759490280000,1.62,11.69
1759490340000,1.18,11.69
1759490400000,1.10,11.69
1759490460000,0.75,11.69
1759490520000,0.71,11.69
1759490580000,1.34,11.69
1759490640000,1.66,11.69
1759490700000,0.77,11.69
1759490760000,0.98,11.69
1759490820000,0.62,11.69
1759490880000,0.96,11.69
1759490940000,0.64,11.69
1759491000000,0.62,11.69
1759491060000,0.74,11.69
1759491120000,0.70,11.69
1759491180000,0.66,11.69
1759491240000,0.80,11.69
1759491300000,1.10,11.69
1759491360000,1.34,11.69
1759491420000,0.88,11.69
1759491480000,0.51,11.69
1759491540000,0.58,11.69
1759491600000,0.72,11.69
1759491660000,0.62,11.69
1759491720000,0.50,11.69
1759491780000,0.64,11.69
1759491840000,0.78,11.69
1759491900000,0.50,11.69
1759491960000,0.33,11.69
1759492020000,0.43,11.69
1759492080000,0.41,11.69
1759492140000,0.59,11.69
1759492200000,0.77,11.69
1759492260000,1.40,11.69
1759492320000,1.03,11.69
1759492380000,1.09,11.69
1759492440000,1.33,11.69
1759492500000,1.01,11.69
1759492560000,0.51,11.69
1759492620000,0.37,11.69
1759492680000,0.43,11.69
1759492740000,0.51,11.69
1759492800000,1.47,11.69
1759492860000,0.96,11.69
1759492920000,0.99,11.69
1759492980000,0.63,11.69
1759493040000,0.68,11.69
1759493100000,1.28,11.69
1759493160000,0.54,11.69
1759493220000,1.21,11.69
1759493280000,0.73,11.69
1759493340000,1.09,11.69
1759493400000,0.92,11.69
1759493460000,1.09,11.69
1759493520000,0.85,11.69
1759493580000,0.82,11.69
1759493640000,0.89,11.69
1759493700000,1.36,11.69
1759493760000,1.44,11.69
1759493820000,1.18,11.69
1759493880000,0.45,11.69
1759493940000,0.81,11.69
1759494000000,0.52,11.69
1759494060000,0.68,11.69
1759494120000,0.75,11.69
1759494180000,0.64,11.69
1759494240000,0.50,11.69
1759494300000,0.48,11.69
1759494360000,0.59,11.69
1759494420000,0.66,11.69
1759494480000,0.92,11.69
1759494540000,0.69,11.69
1759494600000,1.53,11.69
1759494660000,2.02,11.69
1759494720000,3.09,11.69
1759494780000,2.07,11.69
1759494840000,1.80,11.69
1759494900000,1.52,11.69
1759494960000,1.04,11.69
1759495020000,0.91,11.69
1759495080000,0.73,11.69
1759495140000,0.97,11.69
1759495200000,0.79,11.69
1759495260000,0.64,11.69
1759495320000,0.70,11.69
1759495380000,0.83,11.69
1759495440000,0.73,11.69
1759495500000,0.86,11.69
1759495560000,0.60,11.69
1759495620000,1.45,11.69
1759495680000,0.71,11.69
1759495740000,0.77,11.69
1759495800000,0.62,11.69
1759495860000,0.45,11.69
1759495920000,0.61,11.69
1759495980000,0.86,11.69
1759496040000,0.57,11.69
1759496100000,0.47,11.69
1759496160000,0.66,11.69
1759496220000,0.61,11.69
1759496280000,0.54,11.69
1759496340000,0.56,11.69
1759496400000,1.80,11.69
1759496460000,0.88,11.69
1759496520000,1.83,11.69
1759496580000,1.37,11.69
1759496640000,0.95,11.69
1759496700000,3.66,11.69
1759496760000,1.91,11.69
1759496820000,1.69,11.69
1759496880000,1.39,11.69
1759496940000,1.24,11.69
1759497000000,1.42,11.69
1759497060000,1.11,11.69
1759497120000,0.71,11.69
1759497180000,0.75,11.69
1759497240000,0.64,11.69
1759497300000,1.27,11.69
1759497360000,1.23,11.69
1759497420000,0.81,11.69
1759497480000,1.06,11.69
1759497540000,0.72,11.69
1759497600000,1.08,11.69
1759497660000,1.76,11.69
1759497720000,1.26,11.69
1759497780000,1.06,11.69
1759497840000,1.11,11.69
1759497900000,1.53,11.69
1759497960000,1.75,11.69
1759498020000,2.10,11.69
1759498080000,2.34,11.69
1759498140000,2.52,11.69
1759498200000,2.13,11.69
1759498260000,3.56,11.69
1759498320000,6.01,11.69
1759498380000,3.27,11.69
1759498440000,1.87,11.69
1759498500000,2.96,11.69
1759498560000,3.72,11.69
1759498620000,1.79,11.69
1759498680000,1.44,11.69
1759498740000,1.55,11.69
1759498800000,1.63,11.69
1759498860000,4.01,11.69
1759498920000,2.97,11.69
1759498980000,1.65,11.69
1759499040000,1.18,11.69
