scheduled_ms,actual_ms,drift_ms
251340000,251339999,-0.10
251400000,251400000,0.14
251460000,251460000,0.40
251520000,251520000,0.12
251580000,251580000,0.40
251640000,251639999,-0.06
251700000,251700000,0.15
251760000,251760000,0.10
251820000,251820002,2.89
251880000,251879999,-0.23
251940000,251940004,4.74
252000000,251999998,-1.37
252060000,252059999,-0.96
252120000,252119999,-0.77
252180000,252179998,-1.95
252240000,252239999,-0.11
252300000,252300002,2.24
252360000,252360000,0.65
252420000,252419999,-0.63
252480000,252479999,-0.45
252540000,252539999,-0.39
252600000,252599999,-0.38
252660000,252659999,-0.15
252720000,252719999,-0.34
252780000,252779999,-0.15
252840000,252839999,-0.06
252900000,252899999,-0.01
252960000,252959999,-0.03
253020000,253019999,-0.10
253080000,253080000,0.12
253140000,253140000,0.46
253200000,253200000,0.10
253260000,253260000,0.31
253320000,253320000,0.10
253380000,253380002,2.66
253440000,253439999,-0.47
253500000,253499999,-0.19
253560000,253559999,-0.23
253620000,253619999,-0.08
253680000,253679999,-0.05
253740000,253740000,0.46
253800000,253800000,0.87
253860000,253860000,0.57
253920000,253919999,-0.48
253980000,253979999,-0.34
254040000,254039999,-0.25
254100000,254100000,0.16
254160000,254159999,-0.15
254220000,254219999,-0.12
254280000,254280000,0.19
254340000,254340000,0.82
254400000,254399999,-0.18
254460000,254460002,2.23
254520000,254519999,-0.37
254580000,254579999,-0.28
254640000,254639999,-0.33
254700000,254699999,-0.23
254760000,254759999,-0.18
254820000,254820000,0.09
254880000,254880000,0.12
254940000,254940000,0.13
255000000,254999999,-0.05
255060000,255059999,-0.03
255120000,255120000,0.50
255180000,255180000,0.10
255240000,255240000,0.45
255300000,255300000,0.20
255360000,255359999,-0.13
255420000,255420000,0.11
255480000,255480000,0.38
255540000,255539999,-0.05
255600000,255600006,6.40
255660000,255659999,-0.63
255720000,255719999,-0.87
255780000,255779999,-0.88
255840000,255839999,-0.72
255900000,255900005,5.77
255960000,255959998,-1.47
256020000,256020006,6.18
256080000,256079997,-2.17
256140000,256139998,-1.87
256200000,256199998,-1.62
256260000,256259998,-1.29
256320000,256319998,-1.09
256380000,256380004,4.19
256440000,256439999,-0.92
256500000,256499998,-1.44
256560000,256560001,1.88
256620000,256619998,-1.28
256680000,256679998,-1.16
256740000,256740000,0.71
256800000,256800000,0.16
256860000,256859999,-0.78
256920000,256920006,6.90
256980000,256979998,-1.89
257040000,257039998,-1.36
257100000,257099998,-1.34
257160000,257159999,-0.78
257220000,257220001,1.99
257280000,257279999,-0.53
257340000,257339999,-0.88
257400000,257399999,-0.33
257460000,257459999,-0.70
257520000,257519999,-0.63
257580000,257579999,-0.48
257640000,257639999,-0.25
257700000,257699999,-0.34
257760000,257759999,-0.19
257820000,257819999,-0.12
257880000,257879999,-0.07
257940000,257940000,0.21
258000000,257999999,-0.08
258060000,258059999,-0.05
258120000,258120001,1.20
258180000,258180000,0.27
258240000,258240000,0.35
258300000,258300000,0.54
258360000,258359999,-0.04
258420000,258419999,-0.02
258480000,258479999,-0.20
258540000,258540002,2.18
258600000,258599999,-0.37
258660000,258659999,-0.14
258720000,258719999,-0.13
258780000,258779999,-0.32
258840000,258839999,-0.19
258900000,258899999,-0.13
258960000,258960000,0.40
259020000,259019999,-0.16
259080000,259080004,4.71
259140000,259139999,-0.52
259200000,259199999,-0.73
259260000,259259999,-0.43
259320000,259319999,-0.30
259380000,259379999,-0.21
259440000,259439999,-0.29
259500000,259499999,-0.09
259560000,259559999,-0.25
259620000,259620001,1.71
259680000,259679999,-0.30
259740000,259739999,-0.13
259800000,259799999,-0.25
259860000,259859999,-0.18
259920000,259920000,0.94
259980000,259979999,-0.10
260040000,260039999,-0.05
260100000,260099999,-0.20
260160000,260160007,7.02
260220000,260219997,-2.68
260280000,260279999,-0.74
260340000,260340004,4.40
260400000,260399998,-1.55
260460000,260459998,-1.43
260520000,260519999,-0.78
260580000,260579999,-0.70
260640000,260639999,-0.55
260700000,260699999,-0.49
260760000,260759999,-0.40
260820000,260819999,-0.35
260880000,260880000,0.11
260940000,260940000,0.59
261060000,261059995,-4.06
261120000,261119996,-3.30
261180000,261179997,-2.70
261240000,261239997,-2.30
261300000,261299998,-1.58
261360000,261359998,-1.31
261420000,261419998,-1.13
261480000,261479999,-0.76
261540000,261539999,-0.76
261600000,261599999,-0.43
261660000,261659999,-0.22
261720000,261719999,-0.31
261780000,261779999,-0.35
261840000,261839999,-0.22
261900000,261900002,2.30
261960000,261959999,-0.37
262020000,262019999,-0.20
262080000,262080000,0.47
262140000,262139999,-0.31
262200000,262199999,-0.30
262260000,262259999,-0.23
262320000,262319999,-0.19
262380000,262379999,-0.12
262440000,262439999,-0.03
262500000,262500000,0.34
262560000,262560000,0.19
262620000,262620000,0.17
262680000,262680007,7.10
262740000,262739998,-1.19
262800000,262800000,0.46
262860000,262859998,-1.06
262920000,262919999,-0.85
262980000,262979999,-0.45
263040000,263040001,1.58
263100000,263099999,-0.58
263160000,263159999,-0.32
263220000,263219999,-0.43
263280000,263279999,-0.13
263340000,263339999,-0.26
263400000,263399999,-0.01
263460000,263459999,-0.10
263520000,263519999,-0.10
263580000,263580000,0.17
263640000,263639999,-0.05
263700000,263699999,-0.03
263760000,263760004,4.76
263820000,263819999,-0.79
263880000,263879999,-0.50
263940000,263940005,5.26
264000000,263999998,-1.35
264060000,264059998,-1.07
264120000,264119998,-1.05
264180000,264179999,-0.56
264240000,264240004,4.10
264300000,264299998,-1.20
264360000,264359999,-0.93
264420000,264419999,-0.99
264480000,264479999,-0.50
264540000,264539999,-0.42
264600000,264599999,-0.31
264660000,264660003,3.62
264720000,264719998,-1.03
264780000,264779999,-0.95
264840000,264839999,-0.77
264900000,264899999,-0.47
264960000,264959999,-0.25
265020000,265020004,4.48
265080000,265079999,-0.84
265140000,265139999,-0.84
265200000,265199999,-0.85
265260000,265259999,-0.64
265320000,265319999,-0.43
265380000,265380001,1.04
265440000,265439999,-0.34
265500000,265499999,-0.16
265560000,265559999,-0.28
265620000,265619999,-0.09
265680000,265679999,-0.23
265740000,265740000,0.20
265800000,265799999,-0.12
265860000,265860000,0.10
265920000,265920000,0.28
265980000,265979999,-0.01
266040000,266040006,6.51
266100000,266099998,-1.20
266160000,266159999,-0.71
266220000,266219999,-0.85
266280000,266279999,-0.52
266340000,266339999,-0.30
266400000,266399999,-0.25
266460000,266459999,-0.30
266520000,266519999,-0.11
266580000,266579999,-0.07
266640000,266639999,-0.18
266700000,266700000,0.11
266760000,266760000,0.48
266820000,266820006,6.26
266880000,266879998,-1.23
266940000,266939999,-0.87
267000000,266999999,-0.90
267060000,267059999,-0.39
267120000,267119999,-0.36
267180000,267179999,-0.49
267240000,267239999,-0.28
267300000,267299999,-0.26
267360000,267360001,1.79
267420000,267419999,-0.28
267480000,267480010,10.13
267540000,267539997,-2.21
267600000,267599998,-1.89
267660000,267660000,0.47
267720000,267719998,-1.40
267780000,267779998,-1.04
267840000,267839999,-0.83
267900000,267899999,-0.77
267960000,267959999,-0.59
268020000,268019999,-0.40
268080000,268080000,0.17
268140000,268140000,0.33
268200000,268199999,-0.14
268260000,268259999,-0.11
268320000,268319999,-0.07
268380000,268379999,-0.09
268440000,268439999,-0.04
268500000,268499999,-0.22
268560000,268559999,-0.14
268620000,268619999,-0.08
268680000,268679999,-0.05
268740000,268739999,-0.04
268800000,268800000,0.42
268860000,268860000,0.32
268920000,268919999,-0.10
268980000,268980000,0.81
269040000,269039999,-0.29
269100000,269100000,0.10
269160000,269160004,4.87
269220000,269219999,-0.78
269280000,269279999,-0.64
269340000,269339999,-0.44
269400000,269399999,-0.21
269460000,269459999,-0.43
269520000,269519999,-0.39
269580000,269580000,0.66
269640000,269639999,-0.26
269700000,269699999,-0.30
269760000,269759999,-0.06
269820000,269820000,0.18
269880000,269880002,2.55
269940000,269940002,2.69
270000000,270000001,1.93
270060000,270059998,-1.13
270120000,270119999,-0.39
270180000,270179999,-0.72
270240000,270239999,-0.59
270300000,270299999,-0.44
270360000,270359999,-0.40
270420000,270419999,-0.18
270480000,270479999,-0.13
270540000,270540001,1.63
270600000,270599999,-0.48
270660000,270659999,-0.35
270720000,270719999,-0.27
270780000,270779999,-0.23
270840000,270840001,1.85
270900000,270899999,-0.19
270960000,270959999,-0.39
271020000,271019999,-0.29
271080000,271080000,0.87
271140000,271140000,0.65
271200000,271199998,-1.60
271260000,271260000,0.14
271320000,271320000,0.14
271380000,271379999,-0.04
271440000,271440001,1.07
271500000,271500000,0.18
271560000,271559999,-0.23
271620000,271620001,1.20
271680000,271680000,0.16
271740000,271739998,-1.13
271800000,271800000,0.27
271860000,271860001,1.98
271920000,271919999,-0.32
271980000,271979999,-0.15
272040000,272039999,-0.25
272100000,272100002,2.90
272160000,272159999,-0.37
272220000,272219999,-0.32
272280000,272279999,-0.21
272340000,272339999,-0.23
272400000,272399999,-0.31
272460000,272460005,5.24
272520000,272519998,-1.01
272580000,272579999,-0.87
272640000,272639999,-0.81
272700000,272699999,-0.64
272760000,272759999,-0.64
272820000,272819999,-0.23
272880000,272879999,-0.40
272940000,272939999,-0.13
273000000,272999999,-0.20
273060000,273059999,-0.18
273120000,273119999,-0.08
273180000,273180000,0.38
273240000,273239999,-0.12
273300000,273300000,0.42
273360000,273359999,-0.13
273420000,273419999,-0.02
273480000,273479999,-0.01
273540000,273540000,0.19
273600000,273600000,0.19
273660000,273659999,-0.03
273720000,273720001,1.53
273780000,273779999,-0.02
273840000,273839999,-0.01
273900000,273899999,-0.11
273960000,273959999,-0.08
274020000,274019999,-0.05
274080000,274080000,0.13
