timestamp_iso,correlated_with,correlation,lag_timestamp_iso
2025-10-01T02:58:00+0100,SOL-USDT,0.995754,2025-10-01T02:52:00+0100
2025-10-01T02:59:00+0100,ADA-USDT,0.993789,2025-10-01T02:56:00+0100
2025-10-01T03:00:00+0100,DOGE-USDT,0.991667,2025-10-01T02:46:00+0100
2025-10-01T03:01:00+0100,SOL-USDT,0.991572,2025-10-01T02:17:00+0100
2025-10-01T03:02:00+0100,SOL-USDT,0.995949,2025-10-01T02:40:00+0100
2025-10-01T03:03:00+0100,LTC-USDT,0.994076,2025-10-01T03:00:00+0100
2025-10-01T03:04:00+0100,BTC-USDT,-0.996295,2025-10-01T02:36:00+0100
2025-10-01T03:05:00+0100,BTC-USDT,0.995089,2025-10-01T02:55:00+0100
2025-10-01T03:06:00+0100,BTC-USDT,0.994064,2025-10-01T02:56:00+0100
2025-10-01T03:07:00+0100,BTC-USDT,0.992379,2025-10-01T02:57:00+0100
2025-10-01T03:08:00+0100,BTC-USDT,0.991018,2025-10-01T02:58:00+0100
2025-10-01T03:09:00+0100,XRP-USDT,0.990848,2025-10-01T02:47:00+0100
2025-10-01T03:10:00+0100,SOL-USDT,0.99398,2025-10-01T03:04:00+0100
2025-10-01T03:11:00+0100,SOL-USDT,0.99398,2025-10-01T03:04:00+0100
2025-10-01T03:12:00+0100,LTC-USDT,-0.961229,2025-10-01T02:31:00+0100
2025-10-01T03:13:00+0100,LTC-USDT,-0.955419,2025-10-01T02:32:00+0100
2025-10-01T03:14:00+0100,DOGE-USDT,-0.992499,2025-10-01T02:40:00+0100
2025-10-01T03:15:00+0100,DOGE-USDT,-0.992499,2025-10-01T02:40:00+0100
2025-10-01T03:16:00+0100,XRP-USDT,-0.990679,2025-10-01T02:43:00+0100
2025-10-01T03:17:00+0100,XRP-USDT,-0.996595,2025-10-01T03:08:00+0100
2025-10-01T03:18:00+0100,XRP-USDT,-0.996714,2025-10-01T03:09:00+0100
2025-10-01T03:19:00+0100,ETH-USDT,-0.993239,2025-10-01T02:32:00+0100
2025-10-01T03:20:00+0100,ADA-USDT,0.989613,2025-10-01T02:30:00+0100
2025-10-01T03:21:00+0100,ADA-USDT,0.989898,2025-10-01T02:31:00+0100
2025-10-01T03:22:00+0100,ADA-USDT,0.985098,2025-10-01T02:32:00+0100
2025-10-01T03:23:00+0100,ADA-USDT,0.985098,2025-10-01T02:32:00+0100
2025-10-01T03:24:00+0100,BTC-USDT,-0.990642,2025-10-01T03:09:00+0100
2025-10-01T03:25:00+0100,ADA-USDT,0.997208,2025-10-01T02:37:00+0100
2025-10-01T03:26:00+0100,ADA-USDT,-0.995337,2025-10-01T02:51:00+0100
2025-10-01T03:27:00+0100,DOGE-USDT,-0.993899,2025-10-01T02:54:00+0100
